0.99775,0.714427,-0.650237,-0.249584,0.00591831
0.969549,0.721568,-0.599575,-0.244692,0.00349313
0.99402,0.735066,-0.640437,-0.193889,0.000929317
1.11283,0.533956,-0.946804,0.238429,0.00151211
1.12935,0.534725,-0.974795,0.198198,0.00237685
1.10995,0.570756,-0.927925,0.212566,0.00191582
1.16238,0.550076,-1.02393,0.00993705,0.00136669
1.156,0.550912,-1.01447,0.0605322,0.00107061
1.14771,0.59113,-0.983376,0.0280222,0.00270824
1.1916,0.344796,-1.14057,-0.0114441,0.00209756
1.19262,0.27646,-1.16002,-0.0165768,0.000652422
1.19332,0.325163,-1.14654,-0.0609413,0.00282385
1.19005,0.401999,-1.12008,-0.00576371,0.00151189
1.18796,0.353296,-1.13355,0.0386008,0.00197466
1.17848,0.460178,-1.08405,0.0433641,0.0017264
1.16788,0.47099,-1.0643,0.0968112,0.00275214
1.17575,0.421311,-1.09332,0.0977283,0.00238798
1.17619,0.503586,-1.06291,-0.00686135,0.00156045
1.16701,0.543804,-1.03181,-0.0393713,0.00171252
1.18253,0.453906,-1.09193,-0.00594426,0.00118241
1.1871,0.445406,-1.09895,-0.0559892,0.000411846
0.7933,0.15294,-0.459378,-0.628416,0.00111989
0.749461,0.135609,-0.406507,-0.614861,0.00458757
0.768712,0.179402,-0.420273,-0.618145,0.00753422
0.824163,0.135005,-0.509918,-0.633248,0.00101927
0.875442,0.106861,-0.592101,-0.635922,0.00221646
0.902314,0.134584,-0.626076,-0.635678,0.00712514
0.904636,0.0805835,-0.643953,-0.630236,0.00175303
0.977076,0.0910636,-0.762594,-0.604016,0.00281908
0.950077,0.0723693,-0.722304,-0.612932,0.011513
0.957968,0.127001,-0.718218,-0.621077,0.00172065
0.854826,-0.304249,-0.694339,-0.395036,0.00257337
0.887677,-0.291877,-0.739145,-0.395527,0.00187232
0.860634,-0.275114,-0.690293,-0.434163,0.0017508
0.8512,-0.33273,-0.698032,-0.355787,0.000542196
0.865384,-0.350555,-0.728734,-0.308138,0.00168227
0.832518,-0.362273,-0.683574,-0.307525,0.00188558
0.822702,-0.315966,-0.64918,-0.394423,0.00199344
0.802145,-0.425024,-0.67185,-0.106817,0.00141004
0.784128,-0.432285,-0.652788,-0.043071,0.000804552
0.768626,-0.430611,-0.629988,-0.0920572,0.00358597
0.828632,-0.410761,-0.701654,-0.159961,0.000979231
0.857623,-0.389135,-0.734267,-0.211998,0.00107922
0.818073,-0.401724,-0.681663,-0.207839,0.00142712
0.840982,-0.412435,-0.724453,-0.110975,0.00173418
0.844978,-0.415603,-0.734542,-0.0413572,0.00139195
0.868464,-0.40134,-0.764346,-0.0945018,0.00424719
0.913558,-0.293629,-0.782133,-0.369647,0.00126353
0.917863,-0.264495,-0.778087,-0.408775,0.000580772
0.883934,-0.358306,-0.761324,-0.270819,0.000312575
0.900963,-0.328763,-0.775782,-0.319081,0.000502281
0.891682,-0.367343,-0.781315,-0.222941,0.00204323
0.930078,-0.30138,-0.814723,-0.332329,0.00311203
0.952824,-0.300666,-0.854204,-0.296325,0.000976305
0.965089,-0.265531,-0.860556,-0.346891,0.000980867
1.00922,-0.28527,-0.960654,-0.119573,0.00409745
0.988198,-0.309421,-0.927488,-0.143389,0.00225185
0.992207,-0.312101,-0.939233,-0.070071,0.00228108
1.00015,-0.148373,-0.880037,-0.451474,0.00264328
1.02439,-0.136162,-0.92207,-0.424985,0.0118417
1.00638,-0.180185,-0.903073,-0.405956,0.00101585
0.789357,-0.426872,-0.663972,0.00254097,0.00155017
0.757853,-0.432459,-0.62211,0.0173003,0.00191103
0.798378,-0.418863,-0.676467,0.0659891,0.00132532
0.816771,-0.398163,-0.702167,0.124671,0.00198611
0.783694,-0.406347,-0.658994,0.121595,0.00224901
0.821818,-0.418688,-0.707144,0.00561777,0.00153357
0.851284,-0.407594,-0.747037,0.0220909,0.00212142
0.806967,0.0764121,-0.589163,0.546116,0.00342788
0.77259,0.0746479,-0.543194,0.544301,0.00214956
0.770973,-0.00980225,-0.558133,0.531781,0.00124159
0.848789,0.115294,-0.549185,-0.636824,0.00538825
0.798987,0.0894363,-0.484879,-0.628708,0.00311851
0.773671,-0.16661,-0.529497,-0.538925,0.00375753
0.754295,-0.133467,-0.492583,-0.555436,0.00240458
0.796821,-0.128348,-0.548242,-0.563809,0.0069634
0.753269,-0.203377,-0.514529,-0.511187,0.00310592
0.796469,-0.198258,-0.570188,-0.519559,0.000804873
0.733865,-0.244708,-0.503657,-0.474348,0.00163855
0.709567,-0.213059,-0.462966,-0.493714,0.00310678
0.735311,0.0739543,-0.406586,-0.608194,0.00230881
0.70897,0.100416,-0.367482,-0.597923,0.00677422
0.378174,-0.300003,-0.202104,-0.110307,0.00349137
0.350195,-0.292154,-0.184068,-0.0583247,0.0125154
0.337784,-0.269161,-0.16662,-0.117848,0.00314497
0.413427,-0.305503,-0.22186,-0.168428,0.00353489
0.449154,-0.305545,-0.246337,-0.218403,0.00351523
0.410864,-0.277053,-0.209132,-0.219806,0.00148765
0.420758,-0.328495,-0.239308,-0.108904,0.00326607
0.438566,-0.347855,-0.260355,-0.0596045,0.00659744
0.466027,-0.353354,-0.280112,-0.117726,0.00167865
0.547745,-0.21368,-0.293058,-0.410465,0.000818469
0.589118,-0.19963,-0.325376,-0.448707,0.00423178
0.572326,-0.246325,-0.325336,-0.401294,0.00231665
0.526255,-0.181224,-0.261743,-0.419038,0.0016483
0.550145,-0.130382,-0.266168,-0.46348,0.00104611
0.506332,-0.144621,-0.234813,-0.42464,0.00332719
0.508469,-0.227919,-0.261703,-0.371625,0.00764425
0.491601,-0.268735,-0.263314,-0.316416,0.00116486
0.463971,-0.236279,-0.231998,-0.324989,0.00682926
0.367563,-0.305916,-0.203759,0.000231857,0.00169159
0.322546,-0.275074,-0.168276,-0.00730984,0.00840842
0.401862,-0.321389,-0.235086,0.0541924,0.00118856
0.367943,-0.286448,-0.206046,0.104282,0.00499296
0.421131,-0.319,-0.253164,0.107228,0.00278488
0.42132,-0.338468,-0.250878,0.00317754,0.00368181
0.465958,-0.363327,-0.291682,-0.00564396,0.000984681
0.856421,-0.207156,-0.726441,0.403518,0.00462998
0.838834,-0.251691,-0.709326,0.370339,0.0109226
0.828802,-0.360324,-0.714648,0.215307,0.00299875
0.79598,-0.359842,-0.670302,0.234079,0.00945599
0.821391,-0.33452,-0.700257,0.269108,0.000331674
0.787067,-0.259915,-0.639094,0.378784,0.00288305
0.772261,-0.308705,-0.629159,0.324417,0.00489012
0.801155,-0.285246,-0.665846,0.342247,0.00509951
0.776487,0.180472,-0.515277,0.552133,0.00533471
0.745919,0.141212,-0.488731,0.545524,0.000451565
0.7079,0.160822,-0.429784,0.539022,0.0125284
0.724877,0.240391,-0.428475,0.532981,0.00104931
0.677564,0.241648,-0.369002,0.514331,0.00744513
0.689741,0.20134,-0.396857,0.526981,0.00160093
0.439435,0.278705,-0.113022,0.320394,0.0050335
0.492072,0.278457,-0.159812,0.372903,0.0026269
0.38646,0.267886,-0.0748307,0.268307,0.00429307
0.335714,0.25906,-0.0409679,0.209555,0.0125926
0.388618,0.231077,-0.0897299,0.299292,0.00350763
0.426387,0.0694664,-0.167036,0.386107,0.00422307
0.404249,0.101427,-0.140611,0.365183,0.000876217
0.456478,0.1224,-0.175734,0.403123,0.00527204
0.496249,0.0541429,-0.23032,0.436216,0.000351168
0.527558,0.104076,-0.246294,0.45478,0.00184902
0.545857,0.0677796,-0.274455,0.466948,0.00908431
0.443084,0.0256294,-0.194387,0.397341,0.00160389
0.393136,0.00465653,-0.159265,0.359401,0.00473919
0.466197,-0.0106669,-0.222549,0.409509,0.0016599
0.43241,-0.283668,-0.257042,0.201099,0.00415733
0.390779,-0.249552,-0.218593,0.206517,0.0118944
0.433575,-0.24916,-0.251511,0.250298,0.00237072
0.0606355,-0.0441343,-0.0178654,0.0375454,1.1221
0.047064,0.00511405,-0.00471751,0.0465469,1.14503
0,0,0,0,1.03606
0.107369,-0.0857907,-0.0385036,0.0518229,0.786884
0.0971237,-0.0909048,-0.033786,0.00527595,0.569157
0.850858,0.0612929,-0.567062,-0.631382,0.00292487
0.854306,0.0148767,-0.586062,-0.621408,0.00131388
0.82633,0.0233092,-0.543147,-0.62231,0.00135354
0.879529,0.742198,-0.457009,-0.117707,0.00068632
0.87869,0.747365,-0.458572,-0.0570394,0.00114573
0.882822,0.260861,-0.644286,0.544262,0.000771547
0.843525,0.23036,-0.597015,0.549584,0.00270506
0.853834,0.191364,-0.621495,0.553314,0.00498973
0.913716,0.281864,-0.687638,0.531585,0.00579697
0.935628,0.564853,-0.632959,0.394594,0.00161793
0.900423,0.543922,-0.584124,0.416786,0.00181333
0.927436,0.521012,-0.634618,0.431213,0.00205388
0.969275,0.584466,-0.681548,0.365221,0.00178971
0.996647,0.601352,-0.720485,0.335534,0.000999033
0.988954,0.558829,-0.72239,0.379334,0.00180391
0.924764,0.432176,-0.658221,0.484929,0.00146134
0.922934,0.475635,-0.642725,0.460959,0.00185901
0.94524,0.396526,-0.703089,0.491845,0.00289355
0.976645,0.4216,-0.746475,0.46783,0.0018103
0.968622,0.366936,-0.749897,0.491162,0.00186641
0.982621,0.470267,-0.740918,0.442079,0.00172944
1.07888,0.510713,-0.893811,0.322881,0.00173469
1.07693,0.46382,-0.905637,0.352802,0.00157938
1.09563,0.526256,-0.918548,0.282358,0.00204213
1.07676,0.554443,-0.875197,0.29332,0.00168307
1.11542,0.490226,-0.965418,0.267989,0.00237761
1.16026,0.474659,-1.04925,0.141344,0.000315446
1.14364,0.507561,-1.0093,0.177786,0.00343236
1.14884,0.465024,-1.03362,0.187618,0.00164352
1.16312,0.513527,-1.03998,0.0869796,0.00257166
1.14033,0.544361,-0.990425,0.151923,0.00181481
1.1478,0.554581,-0.999426,0.105065,0.0012664
1.13368,0.581745,-0.964916,0.125476,0.00603698
0.56992,0.275845,-0.172125,-0.468072,0.00271035
0.605031,0.313099,-0.197804,-0.478441,0.00303995
0.557119,0.229498,-0.171589,-0.477776,0.0248692
0.891189,0.406331,-0.536869,-0.583854,0.00169386
0.891241,0.359959,-0.547229,-0.604385,0.00446067
0.857857,0.384753,-0.490563,-0.589264,0.00177355
0.898162,0.448448,-0.536984,-0.563238,0.00296278
0.82827,0.263233,-0.480541,-0.621144,0.00337433
0.820492,0.303906,-0.457489,-0.609551,0.00219016
0.865623,0.297708,-0.523976,-0.621388,0.00161343
0.797579,0.233082,-0.443599,-0.620503,0.00330045
0.753394,0.21575,-0.390728,-0.606948,0.00258204
0.735492,0.254776,-0.358085,-0.589757,0.014386
0.705365,0.201095,-0.334759,-0.587399,0.00612004
0.224098,0.18374,0.0151786,-0.127394,0.00318228
0.19852,0.183958,0.0223441,-0.0712059,0.0101337
0.262162,0.234385,0.0137562,-0.116633,0.0258719
0.380046,0.264897,-0.0319215,-0.270639,0.00862162
0.319505,0.225056,-0.0100154,-0.226568,0.00494335
0.404714,0.2432,-0.0516745,-0.319338,0.00272692
0.465515,0.455381,-0.0562268,-0.0785547,0.0013974
0.420687,0.413787,-0.033262,-0.0682023,0.00279626
0.637683,0.592318,-0.176964,-0.15647,0.0021694
0.620173,0.590311,-0.162339,-0.0989618,0.000815114
0.594553,0.560872,-0.141515,-0.13744,0.00492474
0.769796,0.500739,-0.342442,-0.473899,0.000504234
0.738246,0.458322,-0.31243,-0.487171,0.00464759
0.615666,0.521058,-0.163358,-0.284355,0.00176203
0.661789,0.532714,-0.207955,-0.333069,0.00170727
0.592934,0.524562,-0.142745,-0.236703,0.00450175
0.63482,0.559375,-0.176752,-0.2426,0.00451332
0.769207,0.233799,-0.48861,0.546149,0.00152735
0.80692,0.214189,-0.547557,0.552652,0.00108994
0.75634,0.274108,-0.460755,0.533499,0.00190094
0.837422,0.283687,-0.570348,0.543599,0.00228695
0.819507,0.312485,-0.535559,0.535837,0.00125125
0.856798,0.328656,-0.585017,0.532769,0.00225265
0.675369,0.292523,-0.351394,0.497067,0.00213768
0.638477,0.253471,-0.319776,0.491068,0.00520159
0.683048,0.353938,-0.342411,0.473325,0.00411622
0.632645,0.352589,-0.282497,0.44285,0.00222434
0.719043,0.342116,-0.391636,0.496588,0.00486883
0.587654,0.309682,-0.246936,0.434116,0.000668969
0.585063,0.357925,-0.227264,0.403162,0.00311558
0.856367,0.507879,-0.528817,0.442467,0.0013051
0.821109,0.476425,-0.486506,0.458859,0.00150715
0.802005,0.536303,-0.438594,0.404012,0.000260111
0.769638,0.498241,-0.408112,0.421359,0.00158811
0.751567,0.518868,-0.374855,0.393843,0.00296606
0.836192,0.561489,-0.4807,0.390991,0.00163152
0.819255,0.582116,-0.447443,0.363475,0.00311109
0.864293,0.55172,-0.527158,0.405847,0.00260413
0.773468,0.459604,-0.427252,0.452187,0.00522411
0.775833,0.420352,-0.441907,0.479519,0.00182834
0.67878,0.516656,-0.280608,0.339217,0.00141542
0.664942,0.535226,-0.25825,0.298308,0.00335482
0.704585,0.567489,-0.294484,0.2961,0.00283726
0.717172,0.514863,-0.330607,0.374099,0.00498172
0.750589,0.552925,-0.361089,0.356753,0.00208107
0.611981,0.48995,-0.210646,0.300165,0.00203762
0.639476,0.540783,-0.224522,0.257047,0.000842511
0.589692,0.444151,-0.202861,0.330627,0.00075858
0.560871,0.449708,-0.169132,0.289366,0.002951
0.568005,0.522529,-0.147881,0.166505,0.00120826
0.593039,0.559354,-0.159295,0.115947,0.000196593
0.603679,0.533022,-0.184104,0.215456,0.00425136
0.546913,0.485014,-0.140695,0.209953,0.00372949
0.658591,0.578298,-0.231708,0.213599,0.00140066
0.597577,0.577657,-0.150889,0.0253518,0.00122613
0.603809,0.583004,-0.150684,-0.0445567,0.00163273
0.381964,0.345364,-0.0415678,0.157774,0.00119251
0.445803,0.396837,-0.0753587,0.188631,0.0120217
0.0980028,0.0142708,-0.0116712,0.0962532,0.907128
0.083043,0.0584051,0.00619428,0.0587079,0.659655
0.834252,0.113593,-0.615063,0.55206,0.000735127
0.829974,0.0291432,-0.630003,0.539541,0.0240196
0.884274,0.0954598,-0.692718,0.541268,0.00343267
0.863394,0.142729,-0.651878,0.547844,0.000849764
0.883508,0.0476453,-0.70481,0.530622,0.00299199
0.912691,0.0767806,-0.741624,0.526405,0.00500728
1.18429,0.31023,-1.14011,0.0803734,0.00263372
1.18155,0.25592,-1.15071,0.0801701,0.000944716
1.17536,0.270056,-1.13677,0.127623,0.00223111
1.1815,0.367433,-1.11961,0.0860538,0.00206419
1.17143,0.378245,-1.09987,0.139501,0.000301134
1.17038,0.116395,-1.1639,0.0398275,0.000618721
1.18125,0.152867,-1.17122,-0.0148467,0.00128706
1.17762,0.196204,-1.1584,0.0800569,0.000663855
1.18599,0.236378,-1.16174,0.0328072,0.000509393
1.16928,0.142146,-1.15765,0.082809,0.000886988
1.15853,0.0818783,-1.15213,0.0899426,0.000636028
1.16526,0.161688,-1.14663,0.130172,0.00269821
1.18777,0.216745,-1.16771,-0.01669,0.000469583
1.18705,0.192949,-1.1695,-0.0642307,0.00121388
1.05602,-0.207014,-1.03395,0.0572538,0.00222201
1.0743,-0.185656,-1.058,0.0169361,0.0022353
1.08482,-0.13759,-1.07091,0.105134,0.00410052
1.10446,-0.109268,-1.0975,0.0583383,0.00268567
1.06497,-0.181071,-1.04509,0.0957191,0.00420995
1.03753,-0.227923,-1.00768,0.0953209,0.00170949
1.09898,-0.134707,-1.0906,0.0142324,0.00554138
1.08941,-0.160201,-1.07725,-0.0264836,0.00167848
1.14349,-0.0274581,-1.14043,-0.0789619,0.00278373
1.1494,-0.000865571,-1.14215,-0.128815,0.00297435
1.12427,-0.0837496,-1.11877,-0.0728991,0.0113443
0.90466,0.182284,-0.615151,-0.637786,0.00149525
0.903537,0.23037,-0.601553,-0.633595,0.00408786
0.932085,0.156006,-0.667003,-0.6321,0.00178454
1.11933,0.172554,-1.01238,-0.445198,0.00304462
1.13653,0.193507,-1.04043,-0.414432,0.00369244
1.12087,0.127735,-1.02666,-0.431276,0.00198172
1.11983,0.216323,-0.997856,-0.459908,0.00317719
1.10381,0.150551,-0.984087,-0.476752,0.00455055
1.11102,0.25278,-0.970329,-0.478474,0.00306709
1.12805,0.274782,-0.998624,-0.44692,0.00190159
0.962142,0.591341,-0.609117,-0.452781,0.00188468
0.984213,0.616436,-0.640595,-0.42228,0.000653774
0.946845,0.621677,-0.575946,-0.422278,0.00603254
0.976855,0.563135,-0.638449,-0.47907,0.000744275
0.939045,0.568377,-0.5738,-0.479068,0.00112054
1.00181,0.54747,-0.685612,-0.483571,0.00192955
0.978747,0.524506,-0.650295,-0.509858,0.00108916
1.02401,0.487752,-0.738915,-0.514499,0.00168464
1.01759,0.446895,-0.737701,-0.539969,0.00109438
0.997588,0.467984,-0.696244,-0.53983,0.00247366
1.15665,0.582478,-0.996452,-0.0750532,0.00113848
1.14032,0.616582,-0.954016,-0.100049,0.00105142
1.13815,0.624398,-0.950399,-0.0475685,0.00107245
1.16955,0.535987,-1.03543,-0.0918516,0.000713419
1.03139,0.6053,-0.77915,0.300503,0.00337394
1.01252,0.630936,-0.738308,0.286389,0.000929538
1.05289,0.586892,-0.823717,0.292601,0.00196297
1.07067,0.602435,-0.848453,0.252078,0.00097508
1.07352,0.714346,-0.799256,-0.0578585,0.00209314
1.04855,0.729627,-0.751502,-0.0485133,0.00208213
1.09826,0.685877,-0.856858,-0.0392254,0.00144467
1.09333,0.686027,-0.851034,0.0219679,0.00132088
1.11705,0.658651,-0.902139,-0.0113707,0.00197103
1.09698,0.68697,-0.850361,-0.0911971,0.00194773
0.841602,-0.25236,-0.653572,-0.466318,0.0014939
0.873635,-0.239989,-0.698378,-0.46681,0.00616849
0.816545,-0.22613,-0.608438,-0.495393,0.00282598
0.83556,-0.189362,-0.623406,-0.523131,0.00254127
0.801756,-0.261256,-0.600353,-0.462746,0.00303535
1.00258,0.117252,-0.799865,-0.592996,0.0088831
0.996147,0.0626203,-0.803951,-0.58485,0.00228512
0.919751,0.0518673,-0.677991,-0.619338,0.00120626
0.940641,0.01593,-0.722367,-0.602277,0.00343335
0.893991,0.0241441,-0.644016,-0.619581,0.00596144
0.870309,-0.0138395,-0.6201,-0.61051,0.0031235
0.887095,-0.0455144,-0.654698,-0.596856,0.00307206
0.847069,-0.0547818,-0.596745,-0.598682,0.00403146
0.766802,-0.268031,-0.553722,-0.45775,0.00245057
0.72328,-0.277713,-0.50216,-0.440278,0.00274063
0.793084,-0.294261,-0.598857,-0.428676,0.00139211
0.78669,-0.322742,-0.602549,-0.389427,0.00322363
0.74989,-0.429558,-0.601076,-0.128538,0.000861683
0.730581,-0.436819,-0.582014,-0.0647924,0.00107196
0.813145,-0.386716,-0.664915,-0.263711,0.00050368
0.781892,-0.408342,-0.632302,-0.211674,0.00199758
0.797027,-0.368891,-0.634213,-0.31136,0.00137852
0.890297,-0.389568,-0.789225,-0.134127,0.00159196
0.892919,-0.392736,-0.799313,-0.0645096,0.00315233
1.03012,-0.265239,-0.991932,-0.0828484,0.00239567
1.02669,-0.26256,-0.980187,-0.156167,0.00192493
1.05522,-0.22684,-1.02806,-0.0716111,0.00344587
0.994628,-0.109453,-0.856249,-0.494109,0.00202777
0.974806,-0.153476,-0.837252,-0.47508,0.00461586
1.01705,-0.229256,-0.943603,-0.302385,0.00192439
1.03898,-0.180834,-0.966137,-0.336674,0.00153134
1.00852,-0.216395,-0.922572,-0.345177,0.00190717
0.9965,-0.273704,-0.924473,-0.251889,0.00160049
1.02618,-0.238143,-0.968039,-0.243386,0.00203601
1.04139,-0.0897572,-0.937021,-0.445449,0.00275394
1.04711,-0.121569,-0.960057,-0.39993,0.00197795
1.04277,-0.0531062,-0.928411,-0.471804,0.00283278
1.06536,-0.0385134,-0.966398,-0.446749,0.00442263
0.884552,-0.272461,-0.779962,0.316,0.00830375
0.880947,-0.306499,-0.780828,0.269136,0.0023708
0.855601,-0.300964,-0.743737,0.2972,0.00135985
0.923287,-0.241741,-0.832634,0.317397,0.00280979
0.838893,-0.377291,-0.730227,0.167815,0.000364751
0.850644,-0.389807,-0.7477,0.112209,0.000936776
0.861919,-0.351969,-0.760182,0.202845,0.00289141
0.824613,-0.120772,-0.660255,0.479024,0.00683431
0.785201,-0.145862,-0.611561,0.470381,0.000574256
0.812692,-0.164759,-0.654236,0.453099,0.00558435
0.763506,-0.236611,-0.603974,0.402705,0.00101665
0.795444,-0.213153,-0.640662,0.420535,0.0173353
0.739924,-0.210494,-0.56612,0.42742,0.00377679
0.730508,-0.257256,-0.564553,0.38567,0.00559974
0.766931,0.0543605,-0.452906,-0.616525,0.0025145
0.728815,0.0191675,-0.413881,-0.599588,0.00839774
0.79244,0.0346496,-0.492174,-0.620102,0.00106721
0.796049,-0.0117667,-0.511174,-0.610128,0.0044654
0.768916,-0.0478159,-0.485765,-0.59412,0.00421142
0.804484,-0.0591563,-0.536738,-0.596328,0.00236083
0.730628,-0.0381442,-0.433125,-0.587167,0.00141814
0.696429,-0.0185504,-0.386805,-0.578836,0.00565589
0.73923,-0.0855339,-0.458689,-0.573367,0.0013704
0.71394,-0.123796,-0.439943,-0.548484,0.00729363
0.575826,-0.0706614,-0.272377,-0.502388,0.00283081
0.533633,-0.0380235,-0.224565,-0.482586,0.00803241
0.576869,-0.0149058,-0.257703,-0.515892,0.00459853
